Datetime,AGG Open,AGG High,AGG Low,AGG Close,AGG Volume,Open,High,Low,Close,Volume,Actual Returns,RSI,RSI Signal,RSI Strategy Returns,MACD,MACD Signal,MACD Strategy Returns,PZO,PZO Signal,PZO Strategy Returns,SMA_Fast,SMA_Slow,SMA Signal,SMA Strategy Returns,CFI,EMA,CFI Signal,CFI Strategy Returns,MACD_norm,SMA_Fast_norm,SMA_Slow_norm,SMA_Gap
2023-07-12 12:00:00,97.75,97.7699966430664,97.72000122070312,97.76499938964844,312852,445.1700134277344,445.7550048828125,444.9100036621094,445.6271057128906,2951274.0,0.001015595961856075,,0.0,0.0,,0.0,0.0,-21.207275381128348,0.0,-0.001015595961856075,445.7355194091797,,1.0,-0.001015595961856075,-762206.0839599832,446.1274686142387,1.0,0.001015595961856075,,1.0002432834423651,,
2023-07-12 12:15:00,97.76499938964844,97.779296875,97.75,97.7676010131836,109261,445.6400146484375,445.6700134277344,445.1099853515625,445.3500061035156,2291394.0,-0.0006218194670445376,,0.0,-0.0,,0.0,-0.0,-34.43577687708948,-1.0,-0.0,445.4180221557617,,-1.0,-0.0006218194670445376,-1497680.062924156,445.95736425926356,1.0,-0.0006218194670445376,,1.0001527249383944,,
2023-07-12 12:30:00,97.76499938964844,97.80999755859375,97.76270294189453,97.79000091552734,79218,445.3500061035156,445.95001220703125,445.25,445.760009765625,1967226.0,0.0009206324385095943,,0.0,0.0,,0.0,0.0,-12.602449837857296,0.0,-0.0009206324385095943,445.47802734375,,1.0,-0.0009206324385095943,-1918133.7632728575,445.9149807907578,1.0,0.0009206324385095943,,0.9993674120250866,,
2023-07-12 12:45:00,97.79000091552734,97.84989929199219,97.79000091552734,97.81500244140625,112695,445.760009765625,446.20001220703125,445.625,445.8349914550781,1725022.0,0.00016821089332919037,,0.0,0.0,,0.0,0.0,5.170843201756395,0.0,0.0,445.64302825927734,,1.0,0.00016821089332919037,-2228738.6767673143,445.89805226825524,1.0,0.00016821089332919037,,0.9995694299472226,,
2023-07-12 13:00:00,97.81500244140625,97.81999969482422,97.76000213623047,97.79499816894531,350220,445.9200134277344,446.1000061035156,445.6499938964844,445.9309997558594,1197956.0,0.00021534492047803333,,0.0,0.0,,0.0,0.0,19.783386337649002,0.0,0.0,445.71900177001953,,1.0,0.00021534492047803333,-2455807.7398501695,445.90494490724467,-1.0,0.00021534492047803333,,0.9995245946436648,,
2023-07-12 13:15:00,97.79499816894531,97.81500244140625,97.7300033569336,97.7300033569336,99487,445.93499755859375,446.239990234375,445.92999267578125,446.1401062011719,1088821.0,0.0004689210784336595,44.62612664630247,-1.0,0.0,,0.0,0.0,31.897661906414402,1.0,0.0,445.9165267944336,,1.0,0.0004689210784336595,-2594895.075268477,445.9536923128887,-1.0,-0.0004689210784336595,,0.9994988583101349,,
2023-07-12 13:30:00,97.7334976196289,97.77999877929688,97.72000122070312,97.76940155029297,87187,446.1600036621094,446.4599914550781,446.07501220703125,446.3900146484375,1321564.0,0.0005601568740223328,49.85408906503664,0.0,-0.0005601568740223328,,0.0,0.0,42.00852819368252,1.0,0.0005601568740223328,446.0740280151367,,1.0,0.0005601568740223328,-2644220.462276613,446.0434841968429,-1.0,-0.0005601568740223328,,0.999292128804562,,
2023-07-12 13:45:00,97.76909637451172,97.80000305175781,97.76000213623047,97.77670288085938,161116,446.385009765625,446.44000244140625,446.1400146484375,446.3399963378906,894558.0,-0.00011205069312825167,48.85980147756833,0.0,-0.0,,0.0,-0.0,21.241396550092066,0.0,-0.00011205069312825167,446.20027923583984,,-1.0,-0.00011205069312825167,-2692677.9196071248,446.10415275963646,-1.0,0.00011205069312825167,,0.9996869715840007,,
2023-07-12 14:00:00,97.7750015258789,97.77999877929688,97.7300033569336,97.7699966430664,393583,446.3399963378906,446.7200012207031,446.0,446.67999267578125,1655950.0,0.0007617429329216385,55.374891508811906,1.0,0.0,,0.0,0.0,32.619613022621735,1.0,0.0,446.3875274658203,,1.0,-0.0007617429329216385,-2626164.769140958,446.2214334845821,-1.0,-0.0007617429329216385,,0.9993452466760175,,
2023-07-12 14:15:00,97.7676010131836,97.7780990600586,97.7332992553711,97.73999786376953,122964,446.68951416015625,446.74029541015625,446.5,446.67999267578125,1573136.0,0.0,55.3748915088119,1.0,0.0,,0.0,0.0,27.958975331102277,0.0,0.0,446.52249908447266,,1.0,0.0,-2572080.445369889,446.3144863560289,-1.0,-0.0,,0.9996474129267238,,
2023-07-12 14:30:00,97.73500061035156,97.7698974609375,97.73500061035156,97.7426986694336,77790,446.67999267578125,446.75,446.2799987792969,446.5199890136719,1270293.0,-0.0003582064671195928,51.774893377059776,0.0,-0.0003582064671195928,,0.0,-0.0,9.854830737227815,0.0,-0.0,446.55499267578125,,-1.0,-0.0003582064671195928,-2565841.2382576754,446.35606627134274,-1.0,0.0003582064671195928,,1.0000783921503418,,
2023-07-12 14:45:00,97.74559783935547,97.77839660644531,97.72000122070312,97.7750015258789,538639,446.5199890136719,446.5199890136719,446.03900146484375,446.2699890136719,1632806.0,-0.0005598853492588818,46.66962616265089,-1.0,-0.0,446.339630426896,1.0,-0.0,-5.554787744673288,0.0,-0.0,446.53749084472656,,-1.0,0.0005598853492588818,-2636341.6951133506,446.33869055713194,1.0,0.0005598853492588818,1.0001560521992037,1.0005994170292425,,
2023-07-12 15:00:00,97.7699966430664,97.80000305175781,97.76499938964844,97.78019714355469,117097,446.2699890136719,446.3599853515625,446.052001953125,446.29998779296875,1902038.0,6.722114422963443e-05,47.3406272203214,-1.0,-6.722114422963443e-05,446.3363601647531,1.0,6.722114422963443e-05,9.150466228658132,0.0,0.0,446.44248962402344,,1.0,-6.722114422963443e-05,-2683301.48776778,446.330892464532,1.0,6.722114422963443e-05,1.0000814975863304,1.0003192960675606,,
2023-07-12 15:15:00,97.78199768066406,97.79000091552734,97.7249984741211,97.75800323486328,235621,446.2950134277344,446.385009765625,445.1499938964844,445.6400146484375,2696333.0,-0.0014787657687264089,36.46928456520373,-1.0,0.0014787657687264089,446.3260082085907,1.0,-0.0014787657687264089,-5.946053163642963,0.0,-0.0,446.1824951171875,,-1.0,-0.0014787657687264089,-3049127.418187689,446.191896413447,1.0,-0.0014787657687264089,1.0015393446225747,1.0012173064601884,,
2023-07-12 15:30:00,97.76000213623047,97.80709838867188,97.76000213623047,97.76899719238281,169802,445.6499938964844,446.20001220703125,445.57501220703125,446.1549987792969,3143911.0,0.0011556056770747336,46.74598702987952,-1.0,-0.0011556056770747336,446.32357606925615,1.0,0.0011556056770747336,8.649241923780377,0.0,0.0,446.09124755859375,,1.0,-0.0011556056770747336,-3050456.4425716083,446.18448187243706,1.0,0.0011556056770747336,1.0003778446737581,0.9998571097020597,,
2023-07-12 15:45:00,97.7699966430664,97.80000305175781,97.76499938964844,97.77999877929688,1051237,446.1520080566406,446.19500732421875,445.57000732421875,446.0199890136719,14878025.0,-0.00030260731358922044,44.70436210464083,-1.0,0.00030260731358922044,446.3208488417447,1.0,-0.00030260731358922044,-6.2485693255546355,0.0,-0.0,446.02874755859375,,-1.0,-0.00030260731358922044,-3419737.9321033424,446.15145854206924,1.0,-0.00030260731358922044,1.0006745433735786,1.0000196371129941,,
2023-07-13 09:30:00,98.18000030517578,98.29000091552734,98.17500305175781,98.2699966430664,362936,447.8999938964844,448.42999267578125,447.45001220703125,448.2699890136719,5811674.0,0.005044616957584402,69.00210229090906,1.0,-0.005044616957584402,446.5234234210587,-1.0,0.005044616957584402,8.328301167176882,0.0,0.0,446.52124786376953,,1.0,-0.005044616957584402,-1328068.2891143665,446.57644909151054,-1.0,0.005044616957584402,0.9961037641702132,0.9960989109403685,,
2023-07-13 09:45:00,98.2750015258789,98.28829956054688,98.19000244140625,98.20700073242188,171903,448.260009765625,448.510009765625,448.05999755859375,448.3900146484375,2399693.0,0.0002677530008861062,69.76533392844769,1.0,0.0002677530008861062,446.7408448546358,-1.0,-0.0002677530008861062,20.859787664631188,0.0,0.0,447.20874786376953,,1.0,0.0002677530008861062,433878.4112290717,446.9400413149494,-1.0,-0.0002677530008861062,0.9963220193583152,0.9973655372642628,,
2023-07-13 10:00:00,98.20110321044922,98.2699966430664,98.18000030517578,98.2300033569336,178405,448.3900146484375,448.4599914550781,448.0,448.19000244140625,2448316.0,-0.00044606748700248833,66.81308598170943,1.0,-0.00044606748700248833,446.8504302623082,-1.0,0.00044606748700248833,4.400074643750801,0.0,-0.0,447.7174987792969,,-1.0,-0.00044606748700248833,1784612.112910856,447.1905180326748,-1.0,0.00044606748700248833,0.9970111511372385,0.9989457514457362,,
2023-07-13 10:15:00,98.23999786376953,98.2490005493164,98.13990020751953,98.1500015258789,158073,448.19500732421875,448.32000732421875,447.81500244140625,447.8800048828125,2041693.0,-0.0006916654921018672,62.40529447624578,1.0,-0.0006916654921018672,446.9005258969792,-1.0,0.0006916654921018672,-9.769060079225985,0.0,-0.0,448.18250274658203,,-1.0,0.0006916654921018672,2773367.890884544,447.32862911925736,-1.0,0.0006916654921018672,0.9978130772189985,1.0006753993490929,,
2023-07-13 10:30:00,98.1500015258789,98.20999908447266,98.1449966430664,98.19000244140625,210903,447.8800048828125,448.44000244140625,447.864990234375,448.25,3140525.0,0.0008261032266541068,65.34402669929787,1.0,0.0008261032266541068,447.0061351847602,-1.0,-0.0008261032266541068,5.103900097946429,0.0,0.0,448.17750549316406,,1.0,-0.0008261032266541068,3793712.579726558,447.51313169853614,-1.0,-0.0008261032266541068,0.9972250645504968,0.999838272154298,,
2023-07-13 10:45:00,98.19000244140625,98.19000244140625,98.12000274658203,98.18000030517578,239239,448.25,448.3999938964844,448.0,448.3699951171875,1809443.0,0.0002676968593140483,66.26503977282798,1.0,0.0002676968593140483,447.1573651261349,-1.0,-0.0002676968593140483,17.936934442886596,0.0,0.0,448.17250061035156,,1.0,0.0002676968593140483,4667661.552151245,447.6846742698003,-1.0,-0.0002676968593140483,0.9972954702494405,0.9995595278252634,,
2023-07-13 11:00:00,98.18000030517578,98.18499755859375,98.11499786376953,98.12999725341797,164581,448.3800048828125,448.510009765625,447.94500732421875,447.9599914550781,2581582.0,-0.00091443153327464,60.36219251357606,1.0,-0.00091443153327464,447.21199721022,-1.0,0.00091443153327464,2.0308561426587244,0.0,-0.0,448.11499786376953,,-1.0,-0.00091443153327464,5189564.036177607,447.73978136719654,-1.0,0.00091443153327464,0.9983302208698851,1.000346027349871,,
2023-07-13 11:15:00,98.13999938964844,98.2300033569336,98.13999938964844,98.22830200195312,101196,447.9599914550781,448.306396484375,447.94000244140625,448.0799865722656,1696357.0,0.0002678701658103133,61.444677652808686,1.0,0.0002678701658103133,447.34227918415013,-1.0,-0.0002678701658103133,15.226684966832895,0.0,0.0,448.1649932861328,,1.0,-0.0002678701658103133,5653490.79436924,447.8078655616954,-1.0,-0.0002678701658103133,0.9983536256690265,1.0001897132574866,,
2023-07-13 11:30:00,98.22049713134766,98.2665023803711,98.20999908447266,98.2300033569336,160850,448.0899963378906,448.30999755859375,447.8821105957031,448.2799987792969,1105223.0,0.0004463761226234375,63.24640770921418,1.0,0.0004463761226234375,447.46834198766203,-1.0,-0.0004463761226234375,26.634011106449574,0.0,0.0,448.17249298095703,,1.0,0.0004463761226234375,6073200.778771154,447.90234010950263,-1.0,-0.0004463761226234375,0.9981893977115975,0.9997601815859896,,
2023-07-13 11:45:00,98.2300033569336,98.2699966430664,98.2249984741211,98.2500991821289,101379,448.2799987792969,448.4800109863281,448.20001220703125,448.4599914550781,2439210.0,0.00040151841766622454,64.83880709160624,1.0,0.00040151841766622454,447.63325105768985,-1.0,-0.00040151841766622454,36.497641621655134,1.0,0.0,448.1949920654297,,1.0,0.00040151841766622454,6496429.1299101645,448.0139156390295,-1.0,-0.00040151841766622454,0.9981564901816418,0.9994090902316869,,
2023-07-13 12:00:00,98.25499725341797,98.3499984741211,98.23999786376953,98.33999633789062,194423,448.4599914550781,448.69000244140625,448.3699951171875,448.5249938964844,1775616.0,0.0001449459096569683,65.42147116108544,1.0,0.0001449459096569683,447.65018648292676,-1.0,-0.0001449459096569683,45.026761072574004,1.0,0.0001449459096569683,448.33624267578125,,1.0,0.0001449459096569683,6863642.318530735,448.11616447216386,-1.0,-0.0001449459096569683,0.9980495904900241,0.9995791734612972,,
2023-07-13 12:15:00,98.33999633789062,98.4000015258789,98.32499694824219,98.38690185546875,188666,448.5199890136719,448.739990234375,448.3800048828125,448.5899963378906,1468693.0,0.0001449249033851352,66.02773795995122,1.0,0.0001449249033851352,447.6645311093246,-1.0,-0.0001449249033851352,52.404026341531285,1.0,0.0001449249033851352,448.4637451171875,,1.0,0.0001449249033851352,7181411.372040063,448.21095545445525,-1.0,-0.0001449249033851352,0.9979369463516327,0.999718559883783,,
2023-07-13 12:30:00,98.38860321044922,98.42500305175781,98.37000274658203,98.39009857177734,112824,448.5799865722656,448.9100036621094,448.5201110839844,448.6899108886719,2028612.0,0.00022273022492003136,66.98590327969318,1.0,0.00022273022492003136,447.71401895131186,-1.0,-0.00022273022492003136,58.786998444170116,1.0,0.00022273022492003136,448.56622314453125,,1.0,0.00022273022492003136,7478244.08785657,448.3067664404618,-1.0,-0.00022273022492003136,0.9978250192088626,0.9997243358026578,,
2023-07-13 12:45:00,98.39969635009766,98.43000030517578,98.39939880371094,98.41999816894531,130761,448.69000244140625,448.79998779296875,448.4049987792969,448.6199951171875,1047230.0,-0.00015582202716768467,65.59179471864097,1.0,-0.00015582202716768467,447.8106877621435,-1.0,0.00015582202716768467,37.511829403354966,1.0,-0.00015582202716768467,448.6062240600586,,-1.0,-0.00015582202716768467,7707762.034689415,448.3694225863448,-1.0,0.00015582202716768467,0.9981960069460735,0.999969303514603,,
2023-07-13 13:00:00,98.41999816894531,98.41999816894531,98.34010314941406,98.4000015258789,246790,448.6300048828125,448.6499938964844,448.1600036621094,448.5350036621094,1501432.0,-0.0001894508849431542,63.852099571464755,1.0,-0.0001894508849431542,447.8356960641657,-1.0,0.0001894508849431542,19.102257302011186,0.0,-0.0001894508849431542,448.60872650146484,,-1.0,0.0001894508849431542,7872321.900864981,448.402543203983,-1.0,0.0001894508849431542,0.9984409074158447,1.0001643636254776,,
2023-07-13 13:15:00,98.40370178222656,98.41000366210938,98.33439636230469,98.33439636230469,72279,448.5400085449219,448.7300109863281,448.4949951171875,448.6600036621094,1902891.0,0.0002786850501732552,65.30941864034764,1.0,0.0002786850501732552,447.8646783653273,-1.0,-0.0002786850501732552,29.929281910268994,0.0,0.0,448.62622833251953,,1.0,-0.0002786850501732552,8050213.668065723,448.454040771769,-1.0,-0.0002786850501732552,0.9982273318542094,0.9999247195441667,,
2023-07-13 13:30:00,98.33979797363281,98.3550033569336,98.30999755859375,98.34989929199219,118391,448.6700134277344,448.8299865722656,448.6700134277344,448.7699890136719,930945.0,0.00024514186837421015,66.58588974827533,1.0,0.00024514186837421015,448.0910710279417,-1.0,-0.00024514186837421015,39.30454098669923,1.0,0.0,448.64624786376953,,1.0,0.00024514186837421015,8214374.229127265,448.51723579618766,-1.0,-0.00024514186837421015,0.998487158227264,0.9997242659871836,,
2023-07-13 13:45:00,98.3499984741211,98.41000366210938,98.34500122070312,98.38990020751953,138304,448.7699890136719,448.8450012207031,448.6199951171875,448.69000244140625,1090524.0,-0.00017823511871062347,64.72075627343368,1.0,-0.00017823511871062347,448.1891606247,-1.0,0.00017823511871062347,20.677513471954693,0.0,-0.00017823511871062347,448.6637496948242,,-1.0,-0.00017823511871062347,8332817.915903847,448.5517914769692,-1.0,0.00017823511871062347,0.9988837687178651,0.9999414902350416,,
2023-07-13 14:00:00,98.38970184326172,98.43000030517578,98.37999725341797,98.41999816894531,283655,448.68499755859375,449.1499938964844,448.6300048828125,449.1050109863281,1599330.0,0.0009249337909553734,69.49517859884367,1.0,0.0009249337909553734,448.37313184111696,-1.0,-0.0009249337909553734,31.288528858650476,1.0,0.0,448.8062515258789,,1.0,-0.0009249337909553734,8550423.327098498,448.66244140319594,-1.0,-0.0009249337909553734,0.9983703607679554,0.9993347670296685,,
2023-07-13 14:15:00,98.41130065917969,98.44000244140625,98.37999725341797,98.39240264892578,111358,449.1000061035156,449.2699890136719,448.82000732421875,448.8900146484375,1890593.0,-0.0004787217524436782,64.61648438736337,1.0,-0.0004787217524436782,448.4078679802092,-1.0,0.0004787217524436782,13.740942161588759,0.0,-0.0004787217524436782,448.86375427246094,,-1.0,-0.0004787217524436782,8654543.769306142,448.7079580347732,-1.0,0.0004787217524436782,0.9989259135812902,0.9999414993091412,,
2023-07-13 14:30:00,98.3949966430664,98.41999816894531,98.36499786376953,98.3949966430664,159201,448.8900146484375,449.1090087890625,448.75,449.010009765625,1363588.0,0.0002673151847261135,66.04906116225844,1.0,0.0002673151847261135,448.45354264460445,-1.0,-0.0002673151847261135,25.268982674696737,0.0,0.0,448.9237594604492,,1.0,-0.0002673151847261135,8769484.31796686,448.76837048601027,-1.0,-0.0002673151847261135,0.998760679920452,0.9998079100614687,,
2023-07-13 14:45:00,98.4000015258789,98.43000030517578,98.38999938964844,98.43000030517578,178425,449.0299987792969,449.2799987792969,449.0299987792969,449.2799987792969,1066370.0,0.0006012984294332391,69.08220267104195,1.0,0.0006012984294332391,448.5413014942236,-1.0,-0.0006012984294332391,35.25846025731136,1.0,0.0,449.0712585449219,,1.0,0.0006012984294332391,8915876.609009702,448.87069899717017,-1.0,-0.0006012984294332391,0.9983558197848105,0.9995353894343346,,
2023-07-13 15:00:00,98.43000030517578,98.43000030517578,98.38379669189453,98.40779876708984,181433,449.2749938964844,449.8999938964844,449.2049865722656,449.7200012207031,3379518.0,0.0009793501660473325,73.27290087434059,1.0,0.0009793501660473325,448.71685098709554,-1.0,-0.0009793501660473325,43.91702572319052,1.0,0.0009793501660473325,449.2250061035156,,1.0,0.0009793501660473325,9306034.59954416,449.0405632299757,-1.0,-0.0009793501660473325,0.9977693893291723,0.9988993259898516,,
2023-07-13 15:15:00,98.40619659423828,98.4198989868164,98.37000274658203,98.4000015258789,314267,449.7179870605469,449.8500061035156,449.3800048828125,449.7950134277344,2050632.0,0.00016679757811011164,73.92185803062726,1.0,0.00016679757811011164,448.9163655398561,-1.0,-0.00016679757811011164,51.415621044075735,1.0,0.00016679757811011164,449.45125579833984,,1.0,0.00016679757811011164,9653219.670255477,449.1914559615438,-1.0,-0.00016679757811011164,0.9980465592955724,0.9992357460195593,,
2023-07-13 15:30:00,98.39679718017578,98.4000015258789,98.36000061035156,98.36000061035156,432743,449.7900085449219,450.375,449.6300048828125,450.3599853515625,3800004.0,0.0012560653341233685,78.21273880477543,1.0,0.0012560653341233685,449.30606414210524,-1.0,-0.0012560653341233685,57.91626295857576,1.0,0.0012560653341233685,449.7887496948242,,1.0,0.0012560653341233685,10327642.391022718,449.4251651751568,-1.0,-0.0012560653341233685,0.9976598249317498,0.9987316021064963,,
2023-07-13 15:45:00,98.37000274658203,98.41999816894531,98.36000061035156,98.4000015258789,1600329,450.364990234375,450.3800048828125,449.5299987792969,449.5400085449219,9899163.0,-0.0018207141693561413,62.21307504827634,1.0,-0.0018207141693561413,449.3189732400842,-1.0,0.0018207141693561413,36.83009436723881,1.0,-0.0018207141693561413,449.85375213623047,,-1.0,-0.0018207141693561413,9403539.152928328,449.4481341113687,-1.0,0.0018207141693561413,0.9995083078243622,1.0006979213981957,,
2023-07-14 09:30:00,98.2300033569336,98.30999755859375,98.2300033569336,98.25499725341797,324724,450.3949890136719,451.0199890136719,450.3800964355469,450.55499267578125,4560623.0,0.002257828250136651,70.30949920395716,1.0,0.002257828250136651,449.4553990947279,-1.0,-0.002257828250136651,45.27987208214327,1.0,0.002257828250136651,450.0625,,1.0,-0.002257828250136651,9489120.03943136,449.6695078463642,-1.0,-0.002257828250136651,0.9975594686577036,0.998906919945873,,
2023-07-14 09:45:00,98.25499725341797,98.27999877929688,98.2249984741211,98.23989868164062,175236,450.54998779296875,451.0899963378906,450.4200134277344,451.0299987792969,2943645.0,0.0010542688711419057,73.20323387622072,1.0,0.0010542688711419057,449.68761741062053,-1.0,-0.0010542688711419057,52.60292432026201,1.0,0.0010542688711419057,450.3712463378906,,1.0,0.0010542688711419057,9813374.932255305,449.94160802132495,-1.0,-0.0010542688711419057,0.9970237426062358,0.9985394487213951,,
2023-07-14 10:00:00,98.20999908447266,98.2300033569336,98.06999969482422,98.14019775390625,414674,451.0299987792969,451.17999267578125,450.17999267578125,451.0299987792969,3608734.0,0.0,73.20323387622074,1.0,0.0,449.8564735136316,-1.0,-0.0,45.56668826964467,1.0,0.0,450.5387496948242,,1.0,0.0,10078672.972350908,450.1592874454748,-1.0,-0.0,0.9973981214800759,0.998910828357754,,
2023-07-14 10:15:00,98.13999938964844,98.16570281982422,98.08000183105469,98.12000274658203,131452,451.0400085449219,451.3599853515625,450.42999267578125,450.4324951171875,2610705.0,-0.0013247537053555636,64.09055685237274,1.0,-0.0013247537053555636,449.9005741529703,-1.0,0.0013247537053555636,26.12616713936795,0.0,-0.0013247537053555636,450.7618713378906,,-1.0,-0.0013247537053555636,10012109.240106257,450.2139292353663,-1.0,0.0013247537053555636,0.9988190883873092,1.0007312443579752,,
2023-07-14 10:30:00,98.11499786376953,98.22899627685547,98.11499786376953,98.2249984741211,157294,450.42999267578125,450.7250061035156,449.8680114746094,450.0,3219618.0,-0.0009601774336351898,58.42146522336053,1.0,-0.0009601774336351898,449.9042250027652,-1.0,0.0009601774336351898,9.299611500175258,0.0,-0.0,450.6231231689453,,-1.0,0.0009601774336351898,9704467.930556236,450.1711432282116,1.0,0.0009601774336351898,0.9997871666728115,1.0013847181532118,,
2023-07-14 10:45:00,98.2239990234375,98.25,98.20010375976562,98.20999908447266,160797,450.0199890136719,450.2900085449219,449.5199890136719,450.1549987792969,3105850.0,0.00034444173177083925,59.79405713458727,1.0,0.00034444173177083925,449.9123214585331,-1.0,-0.00034444173177083925,21.40267382805499,0.0,0.0,450.4043731689453,,1.0,-0.00034444173177083925,9540291.104676036,450.1679143287641,1.0,0.00034444173177083925,0.9994609027525588,1.0005539744983942,,
2023-07-14 11:00:00,98.20429992675781,98.24009704589844,98.16999816894531,98.16999816894531,95437,450.1549987792969,450.3800048828125,450.04998779296875,450.20001220703125,3125010.0,9.999539682215008e-05,60.20492303085437,1.0,9.999539682215008e-05,449.9174614224803,-1.0,-9.999539682215008e-05,31.890493010494403,1.0,0.0,450.1968765258789,,1.0,9.999539682215008e-05,9431541.101084597,450.1743339197893,-1.0,9.999539682215008e-05,0.9993723883232126,0.9999930349154436,,
2023-07-14 11:15:00,98.16500091552734,98.16999816894531,98.0999984741211,98.1050033569336,219499,450.20001220703125,450.5299987792969,450.0899963378906,450.3974914550781,1538479.0,0.00043864780695757055,62.03776765068409,1.0,0.00043864780695757055,449.92809519495586,-1.0,-0.00043864780695757055,40.98135420738052,1.0,0.00043864780695757055,450.18812561035156,,1.0,0.00043864780695757055,9397804.064225655,450.21896551234425,-1.0,-0.00043864780695757055,0.998957817774238,0.9995351531731446,,
2023-07-14 11:30:00,98.10050201416016,98.12999725341797,98.08999633789062,98.08999633789062,114401,450.3974914550781,450.81500244140625,450.2699890136719,450.375,1942593.0,-4.993690130350448e-05,61.689280494549784,1.0,-4.993690130350448e-05,449.930096604776,-1.0,4.993690130350448e-05,22.167446638100344,0.0,-4.993690130350448e-05,450.28187561035156,,-1.0,-4.993690130350448e-05,9362257.067704283,450.2501724576998,-1.0,4.993690130350448e-05,0.9990121489975599,0.999793229220875,,
2023-07-14 11:45:00,98.08999633789062,98.0999984741211,98.05000305175781,98.05500030517578,1388786,450.3900146484375,450.5299987792969,450.07830810546875,450.489990234375,1615929.0,0.0002553210865945399,62.838625654491125,1.0,0.0002553210865945399,449.9655852320304,-1.0,-0.0002553210865945399,32.55526107856201,1.0,0.0,450.3656234741211,,1.0,-0.0002553210865945399,9366958.136169791,450.29813607183814,-1.0,-0.0002553210865945399,0.998835923075512,0.999723930025195,,
